ticker,company_name,year_month,revenue,yoy_pct,mom_pct,source_url,notes
4755.TW,三福化工 San Fu Chemical,2023-04,473353000,-17.3666064398998,28.192746939073963,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-05,371861000,-28.963259130773654,-21.441080969171,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-06,433210000,-19.512852192815412,16.49783117885446,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-07,454874000,-6.337845461995572,5.000807922254791,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-08,371504000,-9.661166148713384,-18.328152411437017,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-09,426980000,1.8391533836272123,14.932813643998454,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-10,416795000,7.649731259863057,-2.3853576279919464,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-11,419200000,15.015378368219313,0.5770222771386502,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2023-12,386904000,-9.628896031093504,-7.7041984732824424,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-01,509355000,24.703148947005047,31.64893617021276,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-02,414681000,15.913950842629898,-18.587036546220215,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-03,353728000,-4.203915493796906,-14.698768450929755,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-04,363554000,-23.196008053186524,2.777840600687531,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-05,416330000,11.958500622544443,14.516688029838765,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-06,379688000,-12.354747120334252,-8.801191362620997,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-07,405893000,-10.768036862955455,6.901719306377863,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-08,429085000,15.499429346655758,5.713821130199337,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-09,454210000,6.377347885146856,5.855483179323451,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-10,351865000,-15.578401852229518,-22.532529006406733,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-11,407258000,-2.8487595419847356,15.742685404913814,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2024-12,933046000,141.1569795091289,129.1044006502021,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-01,414255000,-18.670671731896228,-55.60186743204515,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-02,349020000,-15.834098982109134,-15.747546800883516,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-03,395832000,11.902931065677592,13.412411896166399,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-04,416458000,14.551896004444998,5.21079649952505,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-05,448882000,7.818797588451476,7.785659058056282,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-06,398954000,5.074166157476667,-11.122744953016605,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-07,401634000,-1.0492913156915695,0.6717566436230671,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-08,361153000,-15.831828192549258,-10.079076970575196,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-09,401193000,-11.672354197397683,11.086713941182813,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-10,413026000,17.381950463956343,2.94945325566498,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-11,426876000,4.8170938324109125,3.3532997922648855,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2025-12,408360000,-56.23366907955234,-4.33755938492677,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2026-01,409047000,-1.2571966542347157,0.16823391125477816,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2026-02,421150000,20.666437453441056,2.9588286920573914,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2026-03,332099000,-16.101022656076314,-21.144722782856462,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4755.TW,三福化工 San Fu Chemical,2026-04,386829000,-7.114522953094915,16.480025534554454,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-01,211711000,,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-02,155455000,,-26.572072306115412,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-03,176434000,,13.495223698176328,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-04,192402000,,9.050409784962078,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-05,152037000,,-20.97951164748807,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-06,181557000,,19.416326288995435,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-07,210144000,,15.74546836530677,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-08,202662000,,-3.5604157149383253,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-09,202819000,,0.07746888908626293,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-10,215166000,,6.087693953722284,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-11,216368000,,0.558638446594717,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2020-12,217724000,,0.6267100495452205,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-01,230605000,8.924430001275319,5.916205838584632,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-02,230499000,48.2737769772603,-0.04596604583595454,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-03,168781000,-4.337599328927533,-26.77582115323711,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-04,232021000,20.591781790210085,37.46867242165883,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-05,223355000,46.908318369870486,-3.735006745079106,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-06,219753000,21.03802111733506,-1.6126793669270945,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-07,231760000,10.286279884269845,5.463861699271444,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-08,210040000,3.640544354639741,-9.371763893683116,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-09,210207000,3.642656753065543,0.07950866501618137,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-10,219060000,1.8097654833942212,4.2115628880103895,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-11,225528000,4.233528063299574,2.9526157217200755,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2021-12,266811000,22.545516341790517,18.305044163030757,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-01,277052000,20.141367273042654,3.838297521466516,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-02,272487000,18.216131089505815,-1.6477051239478513,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
4763.TW,材料-KY 國際應材,2022-03,194744000,15.38265563066934,-28.530902391673727,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
