ticker,company_name,year_month,revenue,yoy_pct,mom_pct,source_url,notes
6187.TWO,萬潤 Wan Run,2019-11,84825000,-32.569934100177264,-2.301233544106973,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2019-12,86529000,-32.80918769073078,2.0088417329796604,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-01,55578000,-35.617723718505644,-35.769510799847446,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-02,81433000,-7.226348888078748,46.52020583684191,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-03,82583000,15.461942844359932,1.4122038976827511,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-04,90020000,-3.6559784237338966,9.00548539045567,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-05,120916000,44.527449410133514,34.3212619417907,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-06,130034000,24.02617221777117,7.540772106255589,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-07,137824000,49.86896904189728,5.9907408831536335,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-08,140110000,47.35236893305989,1.658637102391447,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-09,150232000,66.31278298701442,7.224323745628425,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-10,151619000,74.62999435633415,0.9232387241067119,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-11,152633000,79.93869731800767,0.6687816170796612,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2020-12,153764000,77.7022732263172,0.7409931010987192,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-01,115154000,107.1934938284933,-25.109908691241124,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-02,165632000,103.39665737477435,43.835211977004704,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-03,143297000,73.51876294152551,-13.484713098918089,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-04,265191000,194.59120195512108,85.06388828796136,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-05,250955000,107.5449072083099,-5.368206311677248,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-06,264259000,103.2230032145439,5.30134884740292,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-07,267277000,93.92631181797076,1.1420613867455742,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-08,270726000,93.22389551067019,1.2904215476827519,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-09,273182000,81.84008733159381,0.907190295723348,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-10,260556000,71.84917457574578,-4.621827206770579,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-11,200503000,31.36281144968651,-23.048020387172052,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2021-12,123675000,-19.568299471918003,-38.317631157638544,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-01,119061000,3.392847838546631,-3.7307459066100668,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-02,157097000,-5.152989760432769,31.946649196630304,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-03,205398000,43.33726456241234,30.74597223371547,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-04,267096000,0.7183501702546558,30.038267169105826,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-05,248400000,-1.0181108166802844,-6.999730434001261,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
6187.TWO,萬潤 Wan Run,2022-06,252452000,-4.467965140260121,1.6312399355877583,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockMonthRevenue,FinMind
