rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
13,2021-09-30,4763.TW,材料-KY 國際應材,gases_chemicals,-1.51,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.373,-0.377,-0.469,0.0,0.0,0.0,0.291,0,,,,2.5,,2021-09-30,0.009090857473922132
14,2021-09-30,3413.TW,京鼎 KE Holdings,semi_equipment,-1.516,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.256,-0.873,-0.023,0.0,0.05,0.0,0.413,0,CAPEX context +0.50,,,2.5,,2021-09-30,-0.0048661950716608615
15,2021-09-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.782,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.553,-0.861,-0.387,0.0,0.05,0.0,0.031,0,CAPEX context +0.50,,,2.5,,2021-09-30,0.031250107542846406
16,2021-09-30,3041.TW,揚智 Ali Corp,semi_equipment,-2.05,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.505,0.54,-0.391,0.0,0.05,0.0,1.743,3,CAPEX context +0.50; revenue accel +0.54,,excessive_drawdown(high),2.5,,2021-09-30,0.09633905487942562
17,2021-09-30,3583.TW,辛耘 Sun Tech,semi_equipment,-2.211,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.691,-1.524,0.383,0.0,0.05,0.0,0.43,0,CAPEX context +0.50,,,2.5,,2021-09-30,-0.024079388859456152
18,2021-09-30,2351.TW,順德 SDI,gases_chemicals,-2.557,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.13,0.374,-1.136,0.0,0.0,0.0,0.664,0,revenue accel +0.37,valuation penalty -0.13,,2.5,,2021-09-30,0.3122529686908875
19,2021-09-30,6187.TWO,萬潤 Wan Run,semi_equipment,-2.934,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.379,-1.088,-0.34,0.0,0.05,0.0,1.178,3,CAPEX context +0.50,valuation penalty -0.06,excessive_drawdown(high),2.5,,2021-09-30,-0.052173818757101253
20,2021-09-30,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-3.112,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.793,-0.109,-0.954,0.0,0.0,0.0,1.256,2,,valuation penalty -0.13,valuation_extreme(medium),2.5,,2021-09-30,-0.04402504490283343
21,2021-09-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-3.537,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.556,-0.445,-0.399,0.0,0.05,0.0,2.187,6,CAPEX context +0.50,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2021-09-30,0.03672304766958523
22,2021-09-30,3680.TW,家登 Gudeng Precision,semi_equipment,-3.702,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.503,-0.856,-0.011,0.0,0.05,0.0,2.381,5,CAPEX context +0.50,valuation penalty -0.18,excessive_drawdown(high); valuation_extreme(medium),2.5,,2021-09-30,0.029787293728914754
1,2021-10-29,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,2.539,3.5,Watchlist,Track — needs further confirmation.,3.099,0.674,0.827,0.0,0.0,0.0,2.06,5,residual alpha +3.10; revenue accel +0.67,valuation penalty -0.11,overbought(high); valuation_extreme(medium),2.5,,2021-10-29,0.1564626360779393
2,2021-10-29,1721.TW,三晃 Sunko-Ink,gases_chemicals,1.904,3.5,Neutral,No urgency.,2.301,0.001,2.25,0.0,0.0,0.0,2.647,6,residual alpha +2.30; revenue accel +0.00,,overbought(high); price_up_revenue_down(high),2.5,,2021-10-29,0.6198830192633131
3,2021-10-29,6139.TW,亞翔工程 Acter,facility_cleanroom,1.716,2.5,Neutral,No urgency.,-0.451,2.25,-0.059,0.0,0.05,0.0,0.074,0,CAPEX context +0.50; revenue accel +2.25,,,2.5,,2021-10-29,-0.03430537117121013
4,2021-10-29,3105.TWO,穩懋 WIN Semi,semi_equipment,-0.201,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.562,0.19,0.716,0.0,0.05,0.0,0.594,0,CAPEX context +0.50; revenue accel +0.19,valuation penalty -0.12,,2.5,,2021-10-29,0.013985924959810436
5,2021-10-29,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-0.29,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.202,-0.246,0.11,0.0,0.05,0.0,0.002,0,CAPEX context +0.50,valuation penalty -0.00,,2.5,,2021-10-29,0.02066104828383164
6,2021-10-29,2436.TW,偉詮電 Weltrend,semi_equipment,-0.407,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.672,0.57,-0.322,0.0,0.05,0.0,0.032,0,CAPEX context +0.50; revenue accel +0.57,valuation penalty -0.01,,2.5,,2021-10-29,0.14426637391991992
7,2021-10-29,6196.TW,帆宣 Marketech International,facility_cleanroom,-0.462,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.342,-0.187,0.052,0.0,0.05,0.0,0.036,0,CAPEX context +0.50,valuation penalty -0.01,,2.5,,2021-10-29,0.3004291606741383
8,2021-10-29,5536.TW,聖暉 Acter Group,facility_cleanroom,-0.628,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.18,0.149,-0.075,0.0,0.05,0.0,0.573,0,CAPEX context +0.50; revenue accel +0.15,,,2.5,,2021-10-29,0.05121280626563984
9,2021-10-29,3041.TW,揚智 Ali Corp,semi_equipment,-0.689,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.319,-0.031,0.434,0.0,0.05,0.0,0.822,0,CAPEX context +0.50,,,2.5,,2021-10-29,0.19156421153541991
10,2021-10-29,3413.TW,京鼎 KE Holdings,semi_equipment,-0.7,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.268,-0.044,-0.069,0.0,0.05,0.0,0.37,0,CAPEX context +0.50,,,2.5,,2021-10-29,0.09535454531353071
11,2021-10-29,5347.TWO,世界先進 Vanguard,indirect,-0.781,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.133,0.466,0.0,0.0,0.0,0.0,1.38,2,residual alpha +0.13; revenue accel +0.47,valuation penalty -0.16,valuation_extreme(medium),2.5,,2021-10-29,0.07266434035981839
12,2021-10-29,6271.TW,同欣電 Tong Hsing,inspection,-0.941,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.11,-1.221,0.452,0.0,0.05,0.0,0.112,0,CAPEX context +0.50,valuation penalty -0.02,,2.5,,2021-10-29,0.16098495844446337
13,2021-10-29,3587.TW,閎康 Materials Analysis Technology,inspection,-0.977,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.477,0.068,-0.452,0.0,0.05,0.0,0.167,0,CAPEX context +0.50; revenue accel +0.07,,,2.5,,2021-10-29,-0.06293702134196899
14,2021-10-29,2351.TW,順德 SDI,gases_chemicals,-1.354,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.674,0.374,0.369,0.0,0.0,0.0,1.422,2,revenue accel +0.37,valuation penalty -0.16,valuation_extreme(medium),2.5,,2021-10-29,-0.01807238820402801
15,2021-10-29,3583.TW,辛耘 Sun Tech,semi_equipment,-1.379,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.527,-0.351,-0.164,0.0,0.05,0.0,0.387,0,CAPEX context +0.50,,,2.5,,2021-10-29,0.17271422412669635
16,2021-10-29,6202.TW,盛群 Holtek,semi_equipment,-1.55,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.418,0.482,-0.504,0.0,0.05,0.0,1.16,3,CAPEX context +0.50; revenue accel +0.48,,excessive_drawdown(high),2.5,,2021-10-29,0.02912625217617615
17,2021-10-29,4755.TW,三福化工 San Fu Chemical,gases_chemicals,-1.61,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.06,-0.17,-1.027,0.0,0.0,0.0,0.353,0,,,,2.5,,2021-10-29,0.15251788863313553
18,2021-10-29,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-1.919,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.044,-0.702,0.081,0.0,0.05,0.0,1.304,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2021-10-29,-0.02724791427226614
19,2021-10-29,3680.TW,家登 Gudeng Precision,semi_equipment,-1.926,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.566,-0.057,0.103,0.0,0.05,0.0,1.456,2,CAPEX context +0.50,valuation penalty -0.17,valuation_extreme(medium),2.5,,2021-10-29,0.2231402090225869
20,2021-10-29,4763.TW,材料-KY 國際應材,gases_chemicals,-2.475,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.301,-0.773,-1.137,0.0,0.0,0.0,0.264,0,,,,2.5,,2021-10-29,-0.008007841158805484
21,2021-10-29,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-3.09,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.49,-0.048,-1.401,0.0,0.0,0.0,1.152,2,,valuation penalty -0.11,valuation_extreme(medium),2.5,,2021-10-29,0.07236829331820127
22,2021-10-29,6187.TWO,萬潤 Wan Run,semi_equipment,-3.148,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.283,-1.54,-0.304,0.0,0.05,0.0,1.071,3,CAPEX context +0.50,valuation penalty -0.03,excessive_drawdown(high),2.5,,2021-10-29,0.08256880662059873
1,2021-11-30,1721.TW,三晃 Sunko-Ink,gases_chemicals,3.713,2.5,Watchlist,Track — needs further confirmation.,3.44,-0.335,2.25,0.0,0.0,0.0,1.642,3,residual alpha +3.44,,overbought(high),2.5,,2021-11-30,0.016245482108755427
2,2021-11-30,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,0.973,3.5,Neutral,No urgency.,1.994,0.357,0.097,0.0,0.0,0.0,1.476,3,residual alpha +1.99; revenue accel +0.36,valuation penalty -0.12,overbought(high),2.5,,2021-11-30,-0.00392161331003249
3,2021-11-30,6196.TW,帆宣 Marketech International,facility_cleanroom,0.402,3.0,Neutral,No urgency.,0.103,-0.545,1.043,0.0,0.05,0.0,0.249,0,CAPEX context +0.50; residual alpha +0.10,valuation penalty -0.05,,2.5,,2021-11-30,0.20132012891883977
4,2021-11-30,6202.TW,盛群 Holtek,semi_equipment,0.349,2.5,Neutral,No urgency.,-0.074,0.982,-0.407,0.0,0.05,0.0,0.202,0,CAPEX context +0.50; revenue accel +0.98,,,2.5,,2021-11-30,0.0613208336504909
5,2021-11-30,4755.TW,三福化工 San Fu Chemical,gases_chemicals,-0.077,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.342,0.109,-0.183,0.0,0.0,0.0,0.344,0,residual alpha +0.34; revenue accel +0.11,,,2.5,,2021-11-30,1.1785268886777058
6,2021-11-30,3680.TW,家登 Gudeng Precision,semi_equipment,-0.095,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.584,1.758,0.45,0.0,0.05,0.0,1.768,3,CAPEX context +0.50; revenue accel +1.76,valuation penalty -0.17,valuation_extreme(high),2.5,,2021-11-30,0.09459480084034722
7,2021-11-30,3583.TW,辛耘 Sun Tech,semi_equipment,-0.13,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.38,0.543,-0.015,0.0,0.05,0.0,0.328,0,CAPEX context +0.50; revenue accel +0.54,,,2.5,,2021-11-30,0.336633584449171
8,2021-11-30,3413.TW,京鼎 KE Holdings,semi_equipment,-0.146,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.23,0.341,0.036,0.0,0.05,0.0,0.344,0,CAPEX context +0.50; revenue accel +0.34,,,2.5,,2021-11-30,0.13839286718367538
9,2021-11-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-0.163,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.587,0.859,-0.459,0.0,0.05,0.0,0.027,0,CAPEX context +0.50; revenue accel +0.86,,,2.5,,2021-11-30,0.020242997427249776
10,2021-11-30,5536.TW,聖暉 Acter Group,facility_cleanroom,-0.53,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.116,0.381,-0.128,0.0,0.05,0.0,0.717,0,CAPEX context +0.50; revenue accel +0.38,,,2.5,,2021-11-30,0.13846167619936334
11,2021-11-30,3041.TW,揚智 Ali Corp,semi_equipment,-0.545,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.209,-0.162,0.58,0.0,0.05,0.0,0.804,0,CAPEX context +0.50,,,2.5,,2021-11-30,0.23746308183248055
12,2021-11-30,2436.TW,偉詮電 Weltrend,semi_equipment,-0.56,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.497,-0.06,0.188,0.0,0.05,0.0,0.241,0,CAPEX context +0.50,valuation penalty -0.05,,2.5,,2021-11-30,0.04094824972484168
13,2021-11-30,3587.TW,閎康 Materials Analysis Technology,inspection,-0.741,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.087,0.016,-0.409,0.0,0.05,0.0,0.311,0,CAPEX context +0.50; revenue accel +0.02,,,2.5,,2021-11-30,0.17164182924649318
14,2021-11-30,5347.TWO,世界先進 Vanguard,indirect,-0.797,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.451,0.788,0.0,0.0,0.0,0.0,1.134,2,revenue accel +0.79,valuation penalty -0.11,valuation_extreme(medium),2.5,,2021-11-30,0.01935474857133035
15,2021-11-30,3105.TWO,穩懋 WIN Semi,semi_equipment,-1.642,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.732,0.011,-0.329,0.0,0.05,0.0,0.643,0,CAPEX context +0.50; revenue accel +0.01,valuation penalty -0.13,,2.5,,2021-11-30,0.03310356799215097
16,2021-11-30,6139.TW,亞翔工程 Acter,facility_cleanroom,-1.645,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.316,-0.734,-0.488,0.0,0.05,0.0,0.157,0,CAPEX context +0.50,valuation penalty -0.03,,2.5,,2021-11-30,0.15630543920896844
17,2021-11-30,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-1.839,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.06,-0.126,-0.546,0.0,0.0,0.0,1.226,2,residual alpha +0.06,valuation penalty -0.13,valuation_extreme(medium),2.5,,2021-11-30,0.08957046527747181
18,2021-11-30,6187.TWO,萬潤 Wan Run,semi_equipment,-2.367,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.497,-0.935,-0.045,0.0,0.05,0.0,0.94,3,CAPEX context +0.50,valuation penalty -0.01,excessive_drawdown(high),2.5,,2021-11-30,0.038135520535126366
19,2021-11-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-2.636,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.503,-0.445,-0.426,0.0,0.05,0.0,1.311,3,CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2021-11-30,0.016806695974472152
20,2021-11-30,2351.TW,順德 SDI,gases_chemicals,-2.652,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.746,0.027,-1.148,0.0,0.0,0.0,0.785,0,revenue accel +0.03,valuation penalty -0.16,,2.5,,2021-11-30,0.07668710853887961
21,2021-11-30,4763.TW,材料-KY 國際應材,gases_chemicals,-2.743,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.319,-1.106,-0.873,0.0,0.0,0.0,0.445,0,,,,2.5,,2021-11-30,0.054490245284629646
22,2021-11-30,6271.TW,同欣電 Tong Hsing,inspection,-2.993,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.784,-1.725,0.409,0.0,0.05,0.0,0.943,3,CAPEX context +0.50,,high_beta_ai(high),2.5,,2021-11-30,-0.029363883960511816
1,2021-12-30,4755.TW,三福化工 San Fu Chemical,gases_chemicals,5.184,3.5,Strong Candidate,Research priority — confirm fundamentals + position sizing.,3.523,0.888,2.25,0.0,0.0,0.0,1.478,3,residual alpha +3.52; revenue accel +0.89,valuation penalty -0.12,overbought(high),2.5,,2021-12-30,-0.25214894737727267
2,2021-12-30,5536.TW,聖暉 Acter Group,facility_cleanroom,0.171,4.0,Neutral,No urgency.,0.221,0.561,0.052,0.0,0.05,0.0,0.713,0,CAPEX context +0.50; residual alpha +0.22; revenue accel +0.56,,,2.5,,2021-12-30,-0.01576588049058303
3,2021-12-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,0.127,2.5,Neutral,No urgency.,-0.231,0.793,-0.312,0.0,0.05,0.0,0.173,0,CAPEX context +0.50; revenue accel +0.79,,,2.5,,2021-12-30,-0.1283070059604896
4,2021-12-30,1721.TW,三晃 Sunko-Ink,gases_chemicals,0.116,3.5,Neutral,No urgency.,2.292,0.431,-0.855,0.0,0.0,0.0,1.752,3,residual alpha +2.29; revenue accel +0.43,,overbought(high),2.5,,2021-12-30,-0.227353436688022
5,2021-12-30,3587.TW,閎康 Materials Analysis Technology,inspection,0.01,3.0,Neutral,No urgency.,0.142,-0.11,0.269,0.0,0.05,0.0,0.342,0,CAPEX context +0.50; residual alpha +0.14,,,2.5,,2021-12-30,-0.1178344438829978
6,2021-12-30,3583.TW,辛耘 Sun Tech,semi_equipment,0.001,2.5,Neutral,No urgency.,-0.092,0.257,0.817,0.0,0.05,0.0,1.031,3,CAPEX context +0.50; revenue accel +0.26,,overbought(high),2.5,,2021-12-30,-0.16388887869535862
7,2021-12-30,3413.TW,京鼎 KE Holdings,semi_equipment,-0.071,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.485,0.672,0.068,0.0,0.05,0.0,0.375,0,CAPEX context +0.50; revenue accel +0.67,,,2.5,,2021-12-30,-0.12941172338367612
8,2021-12-30,6202.TW,盛群 Holtek,semi_equipment,-0.111,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.184,0.43,-0.201,0.0,0.05,0.0,0.207,0,CAPEX context +0.50; revenue accel +0.43,,,2.5,,2021-12-30,-0.10666671518068238
9,2021-12-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-0.725,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.212,0.255,-0.376,0.0,0.05,0.0,0.443,0,CAPEX context +0.50; revenue accel +0.26,,,2.5,,2021-12-30,-0.03856732501240889
10,2021-12-30,3680.TW,家登 Gudeng Precision,semi_equipment,-1.146,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.219,1.838,-0.142,0.0,0.05,0.0,2.673,6,CAPEX context +0.50; revenue accel +1.84,valuation penalty -0.17,overbought(high); valuation_extreme(high),2.5,,2021-12-30,-0.21255125040293354
11,2021-12-30,3105.TWO,穩懋 WIN Semi,semi_equipment,-1.206,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.522,-0.097,-0.16,0.0,0.05,0.0,0.477,0,CAPEX context +0.50,valuation penalty -0.10,,2.5,,2021-12-30,-0.10413890812111493
12,2021-12-30,5347.TWO,世界先進 Vanguard,indirect,-1.492,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.828,0.354,-0.0,0.0,0.0,0.0,1.018,2,revenue accel +0.35,valuation penalty -0.08,valuation_extreme(medium),2.5,,2021-12-30,-0.17405054060275493
13,2021-12-30,6139.TW,亞翔工程 Acter,facility_cleanroom,-1.56,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.15,-1.416,0.111,0.0,0.05,0.0,0.156,0,CAPEX context +0.50,valuation penalty -0.03,,2.5,,2021-12-30,-0.1013824161837128
14,2021-12-30,4763.TW,材料-KY 國際應材,gases_chemicals,-1.692,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.283,-0.378,-0.58,0.0,0.0,0.0,0.451,0,,,,2.5,,2021-12-30,0.04784692304258531
15,2021-12-30,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-1.946,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.282,-0.099,-0.396,0.0,0.0,0.0,1.169,2,,valuation penalty -0.11,valuation_extreme(medium),2.5,,2021-12-30,-0.12378181614103556
16,2021-12-30,2436.TW,偉詮電 Weltrend,semi_equipment,-2.013,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.863,-0.695,-0.349,0.0,0.05,0.0,0.156,0,CAPEX context +0.50,valuation penalty -0.03,,2.5,,2021-12-30,-0.09937882576632728
17,2021-12-30,6187.TWO,萬潤 Wan Run,semi_equipment,-2.05,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.548,-1.276,-0.171,0.0,0.05,0.0,0.105,0,CAPEX context +0.50,,,2.5,,2021-12-30,-0.04489789999304894
18,2021-12-30,6271.TW,同欣電 Tong Hsing,inspection,-2.06,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.513,-1.062,-0.269,0.0,0.05,0.0,0.266,0,CAPEX context +0.50,,,2.5,,2021-12-30,-0.11092431879219355
19,2021-12-30,3041.TW,揚智 Ali Corp,semi_equipment,-2.107,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.397,-0.535,0.451,0.0,0.05,0.0,1.676,3,CAPEX context +0.50,,overbought(high),2.5,,2021-12-30,-0.17282477951776476
20,2021-12-30,6196.TW,帆宣 Marketech International,facility_cleanroom,-2.187,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.551,-0.649,0.213,0.0,0.05,0.0,1.25,3,CAPEX context +0.50,valuation penalty -0.07,overbought(high),2.5,,2021-12-30,-0.11263729402481726
21,2021-12-30,1727.TW,中華化學 China Chemical & Pharmaceutical,gases_chemicals,-2.274,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.151,0.069,-0.824,0.0,0.0,0.0,1.368,3,revenue accel +0.07,valuation penalty -0.09,overbought(high),2.5,,2021-12-30,-0.21850389447471696
22,2021-12-30,2351.TW,順德 SDI,gases_chemicals,-2.425,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.49,-0.232,-0.314,0.0,0.0,0.0,1.389,2,,valuation penalty -0.16,valuation_extreme(medium),2.5,,2021-12-30,-0.142450128604118
1,2022-01-26,5536.TW,聖暉 Acter Group,facility_cleanroom,2.579,4.0,Watchlist,Track — needs further confirmation.,1.222,0.856,0.817,0.271,0.05,0.0,0.637,0,CAPEX context +0.50; residual alpha +1.22; revenue accel +0.86,,,2.5,,2022-01-26,0.002288424263180877
2,2022-01-26,3583.TW,辛耘 Sun Tech,semi_equipment,2.329,4.0,Watchlist,Track — needs further confirmation.,1.325,0.05,1.105,0.042,0.05,0.0,0.244,0,CAPEX context +0.50; residual alpha +1.32; revenue accel +0.05,,,2.5,,2022-01-26,-0.027685472144912238
3,2022-01-26,4763.TW,材料-KY 國際應材,gases_chemicals,2.168,2.5,Watchlist,Track — needs further confirmation.,0.402,-0.099,1.973,0.171,0.0,0.0,0.279,0,residual alpha +0.40,,,2.5,,2022-01-26,-0.031963444748449255
4,2022-01-26,6196.TW,帆宣 Marketech International,facility_cleanroom,1.18,3.0,Neutral,No urgency.,1.466,-0.085,-0.013,0.164,0.05,0.0,0.402,0,CAPEX context +0.50; residual alpha +1.47,valuation penalty -0.08,,2.5,,2022-01-26,-0.08668737168390084
5,2022-01-26,4755.TW,三福化工 San Fu Chemical,gases_chemicals,0.796,3.5,Neutral,No urgency.,2.295,1.186,-0.813,0.304,0.0,0.0,2.176,6,residual alpha +2.29; revenue accel +1.19,valuation penalty -0.08,overbought(high); excessive_drawdown(high),2.5,,2022-01-26,0.09195395033661802
6,2022-01-26,3131.TWO,弘塑 Grand Process Technology,semi_equipment,0.316,2.5,Neutral,No urgency.,-0.11,0.384,0.068,0.125,0.05,0.0,0.2,0,CAPEX context +0.50; revenue accel +0.38,,,2.5,,2022-01-26,-0.031866428158024984
7,2022-01-26,2404.TW,漢唐 United Integrated Services,facility_cleanroom,0.166,2.5,Neutral,No urgency.,-0.148,0.669,-0.172,0.159,0.05,0.0,0.392,0,CAPEX context +0.50; revenue accel +0.67,,,2.5,,2022-01-26,0.008595805395881895
8,2022-01-26,3413.TW,京鼎 KE Holdings,semi_equipment,-0.468,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.045,0.248,-0.381,0.062,0.05,0.0,0.401,0,CAPEX context +0.50; revenue accel +0.25,,,2.5,,2022-01-26,-0.029279283822634006
9,2022-01-26,6202.TW,盛群 Holtek,semi_equipment,-0.738,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.137,-0.356,0.344,-0.152,0.05,0.0,0.488,0,CAPEX context +0.50,,,2.5,,2022-01-26,0.06965173904200928
10,2022-01-26,3587.TW,閎康 Materials Analysis Technology,inspection,-0.912,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.616,-0.134,0.033,0.069,0.05,0.0,0.314,0,CAPEX context +0.50,,,2.5,,2022-01-26,0.0361010804101185
11,2022-01-26,2436.TW,偉詮電 Weltrend,semi_equipment,-1.08,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.128,-0.555,-0.193,-0.027,0.05,0.0,0.227,0,CAPEX context +0.50,valuation penalty -0.05,,2.5,,2022-01-26,0.01839077646064191
12,2022-01-26,6187.TWO,萬潤 Wan Run,semi_equipment,-1.105,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,0.017,-1.564,0.979,0.427,0.05,0.0,1.014,3,CAPEX context +0.50; residual alpha +0.02,valuation penalty -0.02,revenue_not_confirmed(high),2.5,,2022-01-26,0.17094018716175863
13,2022-01-26,3680.TW,家登 Gudeng Precision,semi_equipment,-1.316,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.575,2.032,-1.176,0.17,0.05,0.0,1.817,3,CAPEX context +0.50; revenue accel +2.03,valuation penalty -0.18,valuation_extreme(high),2.5,,2022-01-26,0.003929147720621584
14,2022-01-26,2351.TW,順德 SDI,gases_chemicals,-1.335,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.843,-0.389,0.642,0.058,0.0,0.0,0.803,0,,valuation penalty -0.16,,2.5,,2022-01-26,-0.12956809162638006
15,2022-01-26,1721.TW,三晃 Sunko-Ink,gases_chemicals,-1.469,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.633,0.493,-1.168,0.342,0.0,0.0,1.768,3,residual alpha +0.63; revenue accel +0.49,,excessive_drawdown(high),2.5,,2022-01-26,-0.018390856964455304
16,2022-01-26,6271.TW,同欣電 Tong Hsing,inspection,-1.57,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.657,-0.726,-0.033,0.056,0.05,0.0,0.261,0,CAPEX context +0.50,,,2.5,,2022-01-26,0.08884680557732749
17,2022-01-26,3105.TWO,穩懋 WIN Semi,semi_equipment,-1.684,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.678,-0.161,-0.112,-0.216,0.05,0.0,0.568,0,CAPEX context +0.50,valuation penalty -0.11,,2.5,,2022-01-26,-0.09985100503527677
18,2022-01-26,3041.TW,揚智 Ali Corp,semi_equipment,-2.037,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.297,-0.351,-0.634,0.011,0.05,0.0,0.815,0,CAPEX context +0.50,,,2.5,,2022-01-26,-0.08933719974346765
19,2022-01-26,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-2.149,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.757,-0.169,0.164,-0.246,0.0,0.0,1.141,2,,valuation penalty -0.11,valuation_extreme(medium),2.5,,2022-01-26,-0.10765244658714779
