cost_bps,total_return,cagr,annual_volatility,sharpe,max_drawdown,monthly_hit_rate,avg_monthly_return,avg_monthly_turnover,annualized_turnover,net_alpha_vs_benchmark,cost_drag_per_year,final_nav,break_even_cost_bps
0.0,30.341768351359125,0.8050046026521192,0.408868007606794,1.6640660999018833,-0.2810576687149908,0.6,0.056698615899407605,0.5800000000000001,6.960000000000001,0.4976580959300878,0.0,31.341768351359125,477.783203125
10.0,29.14877506115648,0.7930363190355822,0.40883948110137397,1.6471584128292935,-0.28737015906034424,0.6,0.0561186158994076,0.5800000000000001,6.960000000000001,0.4856898123135509,0.006960000000000003,30.14877506115648,477.783203125
25.0,27.442609289912095,0.7752188600884418,0.40879864701534635,1.6217846992238274,-0.2967430592578183,0.6,0.0552486158994076,0.5800000000000001,6.960000000000001,0.4678723533664104,0.017400000000000002,28.442609289912095,477.783203125
50.0,24.80775706489738,0.7458797615800523,0.40873580704264967,1.579463750592146,-0.3121121585769657,0.6,0.0537986158994076,0.5800000000000001,6.960000000000001,0.43853325485802097,0.034800000000000005,25.80775706489738,477.783203125
100.0,20.23810163937763,0.688517428530856,0.4086297006744161,1.4947112013268584,-0.3419248229904751,0.6,0.0508986158994076,0.5800000000000001,6.960000000000001,0.3811709218088246,0.06960000000000001,21.23810163937763,477.783203125
