ra_w,rev_w,flw_w,risk_mult,min_alpha,train_sharpe,train_max_dd,train_total,train_mean,test_sharpe,test_max_dd,test_total,test_mean,full_sharpe,full_total,full_max_dd,annualised_turnover,net_cagr_25bps,net_sharpe_25bps,strong_n_full,strong_unique,strong_hit,strong_mean,watch_n_full,watch_hit_full,neutral_n_full,neutral_hit_full,avoid_n_full,avoid_hit_full,robust_ratio,passes_robust,passes_strong,passes_all,n_zero_weights
0.3,0.0,0.05,1.75,3.5,1.389785201344989,-0.3154520157415437,3.762514583800507,0.042217685242070584,2.2025512974504156,-0.15207371386864188,6.266923805250403,0.08326149124341313,1.7108029044063995,33.60883060187211,-0.3154520157415437,8.228571428571428,0.8001705807877404,1.6602798692049126,0,0,,,10,0.4,350,0.5428571428571428,3770,0.5652519893899204,1.5848141823059116,True,False,False,1
0.3,0.0,0.05,1.75,4.0,1.389785201344989,-0.3154520157415437,3.762514583800507,0.042217685242070584,2.2025512974504156,-0.15207371386864188,6.266923805250403,0.08326149124341313,1.7108029044063995,33.60883060187211,-0.3154520157415437,8.228571428571428,0.8001705807877404,1.6602798692049126,0,0,,,10,0.4,350,0.5428571428571428,3770,0.5652519893899204,1.5848141823059116,True,False,False,1
0.3,0.0,0.05,2.0,2.5,1.3534914255348724,-0.33419180826462724,3.5159999296898734,0.04075801228662208,2.1553609342534807,-0.15207371386864177,5.642876573585943,0.07927617531956194,1.670684498827459,28.999230139252617,-0.33419180826462724,8.228571428571428,0.756536422756122,1.6191870675404314,3,3,0.3333333333333333,0.0303413189941117,6,0.3333333333333333,318,0.5534591194968553,3803,0.5642913489350513,1.5924452076981024,True,False,False,1
0.3,0.0,0.05,2.0,3.0,1.3534914255348724,-0.33419180826462724,3.5159999296898734,0.04075801228662208,2.1553609342534807,-0.15207371386864177,5.642876573585943,0.07927617531956194,1.670684498827459,28.999230139252617,-0.33419180826462724,8.228571428571428,0.756536422756122,1.6191870675404314,0,0,,,9,0.3333333333333333,318,0.5534591194968553,3803,0.5642913489350513,1.5924452076981024,True,False,False,1
0.3,0.0,0.05,2.0,3.5,1.3534914255348724,-0.33419180826462724,3.5159999296898734,0.04075801228662208,2.1553609342534807,-0.15207371386864177,5.642876573585943,0.07927617531956194,1.670684498827459,28.999230139252617,-0.33419180826462724,8.228571428571428,0.756536422756122,1.6191870675404314,0,0,,,9,0.3333333333333333,318,0.5534591194968553,3803,0.5642913489350513,1.5924452076981024,True,False,False,1
0.3,0.0,0.05,2.0,4.0,1.3534914255348724,-0.33419180826462724,3.5159999296898734,0.04075801228662208,2.1553609342534807,-0.15207371386864177,5.642876573585943,0.07927617531956194,1.670684498827459,28.999230139252617,-0.33419180826462724,8.228571428571428,0.756536422756122,1.6191870675404314,0,0,,,9,0.3333333333333333,318,0.5534591194968553,3803,0.5642913489350513,1.5924452076981024,True,False,False,1
0.3,0.0,0.1,0.5,2.5,1.5928290700979875,-0.23345358839903774,6.7421138993874585,0.05505963157071339,2.293508888841142,-0.21158637056555407,9.758383920077833,0.10157510576097127,1.864318175106024,82.29263368258114,-0.23345358839903774,7.3028571428571425,1.0977204379083019,1.8254637112059007,21,18,0.6666666666666666,0.1282289998447837,28,0.42857142857142855,968,0.5826446280991735,3113,0.5573401863154513,1.4398964282464095,True,True,True,1
0.3,0.0,0.1,0.5,3.0,1.5928290700979875,-0.23345358839903774,6.7421138993874585,0.05505963157071339,2.293508888841142,-0.21158637056555407,9.758383920077833,0.10157510576097127,1.864318175106024,82.29263368258114,-0.23345358839903774,7.3028571428571425,1.0977204379083019,1.8254637112059007,5,4,0.6,0.22713167873399928,44,0.5227272727272727,968,0.5826446280991735,3113,0.5573401863154513,1.4398964282464095,True,False,False,1
0.3,0.0,0.1,0.5,3.5,1.5928290700979875,-0.23345358839903774,6.7421138993874585,0.05505963157071339,2.293508888841142,-0.21158637056555407,9.758383920077833,0.10157510576097127,1.864318175106024,82.29263368258114,-0.23345358839903774,7.3028571428571425,1.0977204379083019,1.8254637112059007,0,0,,,49,0.5306122448979592,968,0.5826446280991735,3113,0.5573401863154513,1.4398964282464095,True,False,False,1
0.3,0.0,0.1,0.5,4.0,1.5928290700979875,-0.23345358839903774,6.7421138993874585,0.05505963157071339,2.293508888841142,-0.21158637056555407,9.758383920077833,0.10157510576097127,1.864318175106024,82.29263368258114,-0.23345358839903774,7.3028571428571425,1.0977204379083019,1.8254637112059007,0,0,,,49,0.5306122448979592,968,0.5826446280991735,3113,0.5573401863154513,1.4398964282464095,True,False,False,1
