cost_bps,total_return,cagr,annual_volatility,sharpe,max_drawdown,monthly_hit_rate,avg_monthly_return,avg_monthly_turnover,annualized_turnover,net_alpha_vs_benchmark,cost_drag_per_year,final_nav,break_even_cost_bps
0.0,25.264542487021675,0.7511386919577094,0.3804398615766575,1.681170333314213,-0.31398037465903383,0.6714285714285714,0.05329868407440354,0.42857142857142855,5.142857142857142,0.4437921852356781,0.0,26.264542487021675,587.646484375
10.0,24.523767109018927,0.7425712020755748,0.3803486138127114,1.6680522255364187,-0.31699206528193646,0.6714285714285714,0.05287011264583209,0.42857142857142855,5.142857142857142,0.43522469535354347,0.0051428571428571435,25.523767109018927,587.646484375
25.0,23.450972192450386,0.7297909578379727,0.3802135464758382,1.6483554356355017,-0.3214876090410461,0.6714285714285714,0.052227255502974954,0.42857142857142855,5.142857142857142,0.4224444511159413,0.01285714285714286,24.450972192450386,587.646484375
50.0,21.760697592269064,0.7086786116403325,0.3799932514164203,1.615475856190508,-0.3289218694465943,0.6714285714285714,0.05115582693154639,0.42857142857142855,5.142857142857142,0.4013321049183012,0.02571428571428572,22.760697592269064,587.646484375
100.0,18.717574879693736,0.6671508013329677,0.37957076306225307,1.5495282953808749,-0.3435739513778028,0.6714285714285714,0.04901296978868925,0.42857142857142855,5.142857142857142,0.3598042946109363,0.05142857142857144,19.717574879693736,587.646484375
